nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.01-delay-100k.json', '--rank=0', '--group_name=group_2025_11_17-175728']
WATERMARK WEIGHT IN DATASET: 0.01
WATERMARK WEIGHT IN UTIL: 0.01
WATERMARK DELAY IN UTIL: 100000
WATERMARK WEIGHT IN TRAIN: 0.01
WATERMARK DELAY IN TRAIN: 100000
exp_path: DNS-large-full-watermark-weight-0.01-delay-100k
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.01-delay-100k/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.471	Total Loss: 1.471	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961
Iteration 69001:	Reduced Total Loss: 0.316	Total Loss: 0.316	reconstruct: 0.003	stft_sc: 0.035	stft_mag: 0.277
Iteration 69021:	Reduced Total Loss: 0.500	Total Loss: 0.500	reconstruct: 0.006	stft_sc: 0.103	stft_mag: 0.390
Iteration 69041:	Reduced Total Loss: 0.351	Total Loss: 0.351	reconstruct: 0.004	stft_sc: 0.054	stft_mag: 0.293
Iteration 69061:	Reduced Total Loss: 0.309	Total Loss: 0.309	reconstruct: 0.005	stft_sc: 0.061	stft_mag: 0.242
Iteration 69081:	Reduced Total Loss: 0.363	Total Loss: 0.363	reconstruct: 0.006	stft_sc: 0.077	stft_mag: 0.280
Iteration 69092:	Reduced Total Loss: 0.336	Total Loss: 0.336	reconstruct: 0.005	stft_sc: 0.059	stft_mag: 0.272
Iteration 69112:	Reduced Total Loss: 0.466	Total Loss: 0.466	reconstruct: 0.005	stft_sc: 0.125	stft_mag: 0.335
Iteration 69132:	Reduced Total Loss: 0.464	Total Loss: 0.464	reconstruct: 0.008	stft_sc: 0.095	stft_mag: 0.361
Iteration 69152:	Reduced Total Loss: 0.367	Total Loss: 0.367	reconstruct: 0.006	stft_sc: 0.084	stft_mag: 0.276
Iteration 69172:	Reduced Total Loss: 0.270	Total Loss: 0.270	reconstruct: 0.003	stft_sc: 0.045	stft_mag: 0.222
Iteration 69192:	Reduced Total Loss: 0.333	Total Loss: 0.333	reconstruct: 0.005	stft_sc: 0.057	stft_mag: 0.271
Iteration 69212:	Reduced Total Loss: 0.281	Total Loss: 0.281	reconstruct: 0.004	stft_sc: 0.035	stft_mag: 0.243
Iteration 69232:	Reduced Total Loss: 0.337	Total Loss: 0.337	reconstruct: 0.004	stft_sc: 0.048	stft_mag: 0.285
Iteration 69252:	Reduced Total Loss: 0.330	Total Loss: 0.330	reconstruct: 0.006	stft_sc: 0.061	stft_mag: 0.264
Iteration 69272:	Reduced Total Loss: 0.422	Total Loss: 0.422	reconstruct: 0.005	stft_sc: 0.131	stft_mag: 0.286
Iteration 69292:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.004	stft_sc: 0.048	stft_mag: 0.278
Iteration 69312:	Reduced Total Loss: 0.371	Total Loss: 0.371	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.302
Iteration 69332:	Reduced Total Loss: 0.280	Total Loss: 0.280	reconstruct: 0.003	stft_sc: 0.066	stft_mag: 0.211
Iteration 69352:	Reduced Total Loss: 0.382	Total Loss: 0.382	reconstruct: 0.004	stft_sc: 0.049	stft_mag: 0.329
Iteration 69372:	Reduced Total Loss: 0.398	Total Loss: 0.398	reconstruct: 0.004	stft_sc: 0.074	stft_mag: 0.320
Iteration 69392:	Reduced Total Loss: 0.298	Total Loss: 0.298	reconstruct: 0.003	stft_sc: 0.072	stft_mag: 0.223
Iteration 69412:	Reduced Total Loss: 0.388	Total Loss: 0.388	reconstruct: 0.007	stft_sc: 0.094	stft_mag: 0.286
Iteration 69432:	Reduced Total Loss: 0.352	Total Loss: 0.352	reconstruct: 0.004	stft_sc: 0.064	stft_mag: 0.283
Iteration 69452:	Reduced Total Loss: 0.296	Total Loss: 0.296	reconstruct: 0.002	stft_sc: 0.040	stft_mag: 0.253
Iteration 69472:	Reduced Total Loss: 0.401	Total Loss: 0.401	reconstruct: 0.006	stft_sc: 0.077	stft_mag: 0.318
Iteration 69492:	Reduced Total Loss: 0.330	Total Loss: 0.330	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.275
Iteration 69512:	Reduced Total Loss: 0.281	Total Loss: 0.281	reconstruct: 0.004	stft_sc: 0.060	stft_mag: 0.217
Iteration 69532:	Reduced Total Loss: 0.303	Total Loss: 0.303	reconstruct: 0.005	stft_sc: 0.068	stft_mag: 0.229
Iteration 69552:	Reduced Total Loss: 0.352	Total Loss: 0.352	reconstruct: 0.006	stft_sc: 0.080	stft_mag: 0.266
Iteration 69572:	Reduced Total Loss: 0.412	Total Loss: 0.412	reconstruct: 0.004	stft_sc: 0.082	stft_mag: 0.326
Iteration 69592:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.007	stft_sc: 0.078	stft_mag: 0.284
Iteration 69612:	Reduced Total Loss: 0.325	Total Loss: 0.325	reconstruct: 0.004	stft_sc: 0.047	stft_mag: 0.274
Iteration 69632:	Reduced Total Loss: 0.340	Total Loss: 0.340	reconstruct: 0.004	stft_sc: 0.079	stft_mag: 0.257
Iteration 69652:	Reduced Total Loss: 0.327	Total Loss: 0.327	reconstruct: 0.003	stft_sc: 0.052	stft_mag: 0.272
Iteration 69672:	Reduced Total Loss: 0.399	Total Loss: 0.399	reconstruct: 0.006	stft_sc: 0.113	stft_mag: 0.280
Iteration 69692:	Reduced Total Loss: 0.316	Total Loss: 0.316	reconstruct: 0.004	stft_sc: 0.033	stft_mag: 0.279
Iteration 69712:	Reduced Total Loss: 0.332	Total Loss: 0.332	reconstruct: 0.005	stft_sc: 0.053	stft_mag: 0.274
Iteration 69732:	Reduced Total Loss: 0.437	Total Loss: 0.437	reconstruct: 0.004	stft_sc: 0.127	stft_mag: 0.306
Iteration 69752:	Reduced Total Loss: 0.391	Total Loss: 0.391	reconstruct: 0.004	stft_sc: 0.067	stft_mag: 0.320
Iteration 69772:	Reduced Total Loss: 0.270	Total Loss: 0.270	reconstruct: 0.003	stft_sc: 0.065	stft_mag: 0.202
Iteration 69792:	Reduced Total Loss: 0.242	Total Loss: 0.242	reconstruct: 0.003	stft_sc: 0.038	stft_mag: 0.201
Iteration 69812:	Reduced Total Loss: 0.358	Total Loss: 0.358	reconstruct: 0.005	stft_sc: 0.070	stft_mag: 0.284
Iteration 69832:	Reduced Total Loss: 0.328	Total Loss: 0.328	reconstruct: 0.004	stft_sc: 0.042	stft_mag: 0.282
Iteration 69843:	Reduced Total Loss: 0.465	Total Loss: 0.465	reconstruct: 0.005	stft_sc: 0.104	stft_mag: 0.357
Iteration 69863:	Reduced Total Loss: 0.388	Total Loss: 0.388	reconstruct: 0.005	stft_sc: 0.070	stft_mag: 0.313
Iteration 69883:	Reduced Total Loss: 0.377	Total Loss: 0.377	reconstruct: 0.005	stft_sc: 0.087	stft_mag: 0.284
Iteration 69903:	Reduced Total Loss: 0.304	Total Loss: 0.304	reconstruct: 0.004	stft_sc: 0.073	stft_mag: 0.227
Iteration 69923:	Reduced Total Loss: 0.308	Total Loss: 0.308	reconstruct: 0.005	stft_sc: 0.056	stft_mag: 0.247
Iteration 69943:	Reduced Total Loss: 0.338	Total Loss: 0.338	reconstruct: 0.004	stft_sc: 0.056	stft_mag: 0.278
Iteration 69963:	Reduced Total Loss: 0.446	Total Loss: 0.446	reconstruct: 0.006	stft_sc: 0.112	stft_mag: 0.328
Iteration 69983:	Reduced Total Loss: 0.277	Total Loss: 0.277	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.228
model at iteration 70000 is saved
Iteration 70003:	Reduced Total Loss: 0.310	Total Loss: 0.310	reconstruct: 0.003	stft_sc: 0.047	stft_mag: 0.261
Iteration 70023:	Reduced Total Loss: 0.244	Total Loss: 0.244	reconstruct: 0.002	stft_sc: 0.025	stft_mag: 0.217
Iteration 70043:	Reduced Total Loss: 0.269	Total Loss: 0.269	reconstruct: 0.002	stft_sc: 0.063	stft_mag: 0.203
Iteration 70063:	Reduced Total Loss: 0.183	Total Loss: 0.183	reconstruct: 0.001	stft_sc: 0.018	stft_mag: 0.164
Iteration 70083:	Reduced Total Loss: 0.366	Total Loss: 0.366	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.276
Iteration 70103:	Reduced Total Loss: 0.312	Total Loss: 0.312	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.231
Iteration 70123:	Reduced Total Loss: 0.425	Total Loss: 0.425	reconstruct: 0.004	stft_sc: 0.093	stft_mag: 0.328
Iteration 70143:	Reduced Total Loss: 0.418	Total Loss: 0.418	reconstruct: 0.006	stft_sc: 0.085	stft_mag: 0.327
Iteration 70163:	Reduced Total Loss: 0.384	Total Loss: 0.384	reconstruct: 0.004	stft_sc: 0.045	stft_mag: 0.335
Iteration 70183:	Reduced Total Loss: 0.328	Total Loss: 0.328	reconstruct: 0.005	stft_sc: 0.089	stft_mag: 0.234
Iteration 70203:	Reduced Total Loss: 0.262	Total Loss: 0.262	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.209
Iteration 70223:	Reduced Total Loss: 0.431	Total Loss: 0.431	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.350
Iteration 70243:	Reduced Total Loss: 0.286	Total Loss: 0.286	reconstruct: 0.004	stft_sc: 0.040	stft_mag: 0.242
Iteration 70263:	Reduced Total Loss: 0.306	Total Loss: 0.306	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.239
Iteration 70283:	Reduced Total Loss: 0.360	Total Loss: 0.360	reconstruct: 0.004	stft_sc: 0.055	stft_mag: 0.300
Iteration 70303:	Reduced Total Loss: 0.386	Total Loss: 0.386	reconstruct: 0.007	stft_sc: 0.083	stft_mag: 0.296
Iteration 70323:	Reduced Total Loss: 0.320	Total Loss: 0.320	reconstruct: 0.005	stft_sc: 0.066	stft_mag: 0.249
Iteration 70343:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.004	stft_sc: 0.058	stft_mag: 0.306
Iteration 70363:	Reduced Total Loss: 0.375	Total Loss: 0.375	reconstruct: 0.006	stft_sc: 0.119	stft_mag: 0.250
Iteration 70383:	Reduced Total Loss: 0.364	Total Loss: 0.364	reconstruct: 0.005	stft_sc: 0.045	stft_mag: 0.313
Iteration 70403:	Reduced Total Loss: 0.379	Total Loss: 0.379	reconstruct: 0.004	stft_sc: 0.075	stft_mag: 0.300
Iteration 70423:	Reduced Total Loss: 0.299	Total Loss: 0.299	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.244
Iteration 70443:	Reduced Total Loss: 0.363	Total Loss: 0.363	reconstruct: 0.006	stft_sc: 0.064	stft_mag: 0.292
Iteration 70463:	Reduced Total Loss: 0.268	Total Loss: 0.268	reconstruct: 0.002	stft_sc: 0.034	stft_mag: 0.232
Iteration 70483:	Reduced Total Loss: 0.311	Total Loss: 0.311	reconstruct: 0.004	stft_sc: 0.058	stft_mag: 0.250
Iteration 70503:	Reduced Total Loss: 0.333	Total Loss: 0.333	reconstruct: 0.004	stft_sc: 0.096	stft_mag: 0.233
Iteration 70523:	Reduced Total Loss: 0.339	Total Loss: 0.339	reconstruct: 0.004	stft_sc: 0.060	stft_mag: 0.275
Iteration 70543:	Reduced Total Loss: 0.258	Total Loss: 0.258	reconstruct: 0.004	stft_sc: 0.044	stft_mag: 0.211
Iteration 70563:	Reduced Total Loss: 0.420	Total Loss: 0.420	reconstruct: 0.006	stft_sc: 0.105	stft_mag: 0.309
Iteration 70583:	Reduced Total Loss: 0.428	Total Loss: 0.428	reconstruct: 0.006	stft_sc: 0.104	stft_mag: 0.318
Iteration 70594:	Reduced Total Loss: 0.307	Total Loss: 0.307	reconstruct: 0.004	stft_sc: 0.073	stft_mag: 0.230
Iteration 70614:	Reduced Total Loss: 0.505	Total Loss: 0.505	reconstruct: 0.006	stft_sc: 0.129	stft_mag: 0.370
Iteration 70634:	Reduced Total Loss: 0.297	Total Loss: 0.297	reconstruct: 0.005	stft_sc: 0.055	stft_mag: 0.237
Iteration 70654:	Reduced Total Loss: 0.319	Total Loss: 0.319	reconstruct: 0.004	stft_sc: 0.069	stft_mag: 0.246
Iteration 70674:	Reduced Total Loss: 0.240	Total Loss: 0.240	reconstruct: 0.003	stft_sc: 0.037	stft_mag: 0.200
Iteration 70694:	Reduced Total Loss: 0.347	Total Loss: 0.347	reconstruct: 0.003	stft_sc: 0.049	stft_mag: 0.295
Iteration 70714:	Reduced Total Loss: 0.360	Total Loss: 0.360	reconstruct: 0.006	stft_sc: 0.069	stft_mag: 0.284
Iteration 70734:	Reduced Total Loss: 0.281	Total Loss: 0.281	reconstruct: 0.002	stft_sc: 0.050	stft_mag: 0.229
Iteration 70754:	Reduced Total Loss: 0.344	Total Loss: 0.344	reconstruct: 0.004	stft_sc: 0.052	stft_mag: 0.289
Iteration 70774:	Reduced Total Loss: 0.386	Total Loss: 0.386	reconstruct: 0.005	stft_sc: 0.097	stft_mag: 0.283
Iteration 70794:	Reduced Total Loss: 0.370	Total Loss: 0.370	reconstruct: 0.003	stft_sc: 0.055	stft_mag: 0.311
Iteration 70814:	Reduced Total Loss: 0.281	Total Loss: 0.281	reconstruct: 0.003	stft_sc: 0.042	stft_mag: 0.235
Iteration 70834:	Reduced Total Loss: 0.316	Total Loss: 0.316	reconstruct: 0.004	stft_sc: 0.075	stft_mag: 0.237
Iteration 70854:	Reduced Total Loss: 0.343	Total Loss: 0.343	reconstruct: 0.004	stft_sc: 0.053	stft_mag: 0.286
Iteration 70874:	Reduced Total Loss: 0.347	Total Loss: 0.347	reconstruct: 0.004	stft_sc: 0.078	stft_mag: 0.265
Iteration 70894:	Reduced Total Loss: 0.406	Total Loss: 0.406	reconstruct: 0.005	stft_sc: 0.067	stft_mag: 0.334
Iteration 70914:	Reduced Total Loss: 0.315	Total Loss: 0.315	reconstruct: 0.005	stft_sc: 0.056	stft_mag: 0.254
Iteration 70934:	Reduced Total Loss: 0.430	Total Loss: 0.430	reconstruct: 0.005	stft_sc: 0.073	stft_mag: 0.351
Iteration 70954:	Reduced Total Loss: 0.455	Total Loss: 0.455	reconstruct: 0.006	stft_sc: 0.086	stft_mag: 0.363
Iteration 70974:	Reduced Total Loss: 0.321	Total Loss: 0.321	reconstruct: 0.003	stft_sc: 0.055	stft_mag: 0.262
Iteration 70994:	Reduced Total Loss: 0.398	Total Loss: 0.398	reconstruct: 0.006	stft_sc: 0.074	stft_mag: 0.318
Iteration 71014:	Reduced Total Loss: 0.292	Total Loss: 0.292	reconstruct: 0.003	stft_sc: 0.054	stft_mag: 0.236
Iteration 71034:	Reduced Total Loss: 0.308	Total Loss: 0.308	reconstruct: 0.004	stft_sc: 0.059	stft_mag: 0.245
Iteration 71054:	Reduced Total Loss: 0.324	Total Loss: 0.324	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.258
Iteration 71074:	Reduced Total Loss: 0.282	Total Loss: 0.282	reconstruct: 0.003	stft_sc: 0.033	stft_mag: 0.246
Iteration 71094:	Reduced Total Loss: 0.252	Total Loss: 0.252	reconstruct: 0.003	stft_sc: 0.036	stft_mag: 0.213
Iteration 71114:	Reduced Total Loss: 0.235	Total Loss: 0.235	reconstruct: 0.003	stft_sc: 0.043	stft_mag: 0.189
Iteration 71134:	Reduced Total Loss: 0.345	Total Loss: 0.345	reconstruct: 0.005	stft_sc: 0.078	stft_mag: 0.263
Iteration 71154:	Reduced Total Loss: 0.282	Total Loss: 0.282	reconstruct: 0.003	stft_sc: 0.047	stft_mag: 0.231
Iteration 71174:	Reduced Total Loss: 0.373	Total Loss: 0.373	reconstruct: 0.004	stft_sc: 0.079	stft_mag: 0.291
Iteration 71194:	Reduced Total Loss: 0.351	Total Loss: 0.351	reconstruct: 0.006	stft_sc: 0.104	stft_mag: 0.242
Iteration 71214:	Reduced Total Loss: 0.330	Total Loss: 0.330	reconstruct: 0.003	stft_sc: 0.054	stft_mag: 0.274
Iteration 71234:	Reduced Total Loss: 0.335	Total Loss: 0.335	reconstruct: 0.005	stft_sc: 0.063	stft_mag: 0.267
Iteration 71254:	Reduced Total Loss: 0.382	Total Loss: 0.382	reconstruct: 0.005	stft_sc: 0.104	stft_mag: 0.273
Iteration 71274:	Reduced Total Loss: 0.353	Total Loss: 0.353	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.300
Iteration 71294:	Reduced Total Loss: 0.371	Total Loss: 0.371	reconstruct: 0.004	stft_sc: 0.097	stft_mag: 0.270
Iteration 71314:	Reduced Total Loss: 0.367	Total Loss: 0.367	reconstruct: 0.005	stft_sc: 0.058	stft_mag: 0.304
Iteration 71334:	Reduced Total Loss: 0.303	Total Loss: 0.303	reconstruct: 0.005	stft_sc: 0.057	stft_mag: 0.241
Iteration 71345:	Reduced Total Loss: 0.283	Total Loss: 0.283	reconstruct: 0.002	stft_sc: 0.062	stft_mag: 0.219
Iteration 71365:	Reduced Total Loss: 0.284	Total Loss: 0.284	reconstruct: 0.003	stft_sc: 0.039	stft_mag: 0.242
Iteration 71385:	Reduced Total Loss: 0.289	Total Loss: 0.289	reconstruct: 0.002	stft_sc: 0.043	stft_mag: 0.244
Iteration 71405:	Reduced Total Loss: 0.247	Total Loss: 0.247	reconstruct: 0.002	stft_sc: 0.043	stft_mag: 0.202
Iteration 71425:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.261
Iteration 71445:	Reduced Total Loss: 0.358	Total Loss: 0.358	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.288
Iteration 71465:	Reduced Total Loss: 0.258	Total Loss: 0.258	reconstruct: 0.003	stft_sc: 0.042	stft_mag: 0.213
Iteration 71485:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.314
Iteration 71505:	Reduced Total Loss: 0.256	Total Loss: 0.256	reconstruct: 0.002	stft_sc: 0.032	stft_mag: 0.221
Iteration 71525:	Reduced Total Loss: 0.388	Total Loss: 0.388	reconstruct: 0.006	stft_sc: 0.073	stft_mag: 0.310
Iteration 71545:	Reduced Total Loss: 0.363	Total Loss: 0.363	reconstruct: 0.005	stft_sc: 0.060	stft_mag: 0.298
Iteration 71565:	Reduced Total Loss: 0.322	Total Loss: 0.322	reconstruct: 0.003	stft_sc: 0.053	stft_mag: 0.266
Iteration 71585:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.004	stft_sc: 0.069	stft_mag: 0.258
Iteration 71605:	Reduced Total Loss: 0.412	Total Loss: 0.412	reconstruct: 0.005	stft_sc: 0.068	stft_mag: 0.340
Iteration 71625:	Reduced Total Loss: 0.364	Total Loss: 0.364	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.295
Iteration 71645:	Reduced Total Loss: 0.253	Total Loss: 0.253	reconstruct: 0.003	stft_sc: 0.031	stft_mag: 0.219
Iteration 71665:	Reduced Total Loss: 0.299	Total Loss: 0.299	reconstruct: 0.003	stft_sc: 0.041	stft_mag: 0.255
Iteration 71685:	Reduced Total Loss: 0.407	Total Loss: 0.407	reconstruct: 0.005	stft_sc: 0.062	stft_mag: 0.340
Iteration 71705:	Reduced Total Loss: 0.377	Total Loss: 0.377	reconstruct: 0.004	stft_sc: 0.058	stft_mag: 0.315
Iteration 71725:	Reduced Total Loss: 0.369	Total Loss: 0.369	reconstruct: 0.004	stft_sc: 0.059	stft_mag: 0.306
Iteration 71745:	Reduced Total Loss: 0.335	Total Loss: 0.335	reconstruct: 0.003	stft_sc: 0.088	stft_mag: 0.243
Iteration 71765:	Reduced Total Loss: 0.320	Total Loss: 0.320	reconstruct: 0.002	stft_sc: 0.052	stft_mag: 0.266
Iteration 71785:	Reduced Total Loss: 0.275	Total Loss: 0.275	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.222
Iteration 71805:	Reduced Total Loss: 0.302	Total Loss: 0.302	reconstruct: 0.004	stft_sc: 0.049	stft_mag: 0.249
Iteration 71825:	Reduced Total Loss: 0.407	Total Loss: 0.407	reconstruct: 0.007	stft_sc: 0.121	stft_mag: 0.280
Iteration 71845:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.003	stft_sc: 0.093	stft_mag: 0.234
Iteration 71865:	Reduced Total Loss: 0.373	Total Loss: 0.373	reconstruct: 0.005	stft_sc: 0.084	stft_mag: 0.284
Iteration 71885:	Reduced Total Loss: 0.296	Total Loss: 0.296	reconstruct: 0.002	stft_sc: 0.065	stft_mag: 0.229
Iteration 71905:	Reduced Total Loss: 0.256	Total Loss: 0.256	reconstruct: 0.003	stft_sc: 0.045	stft_mag: 0.208
Iteration 71925:	Reduced Total Loss: 0.378	Total Loss: 0.378	reconstruct: 0.006	stft_sc: 0.070	stft_mag: 0.303
Iteration 71945:	Reduced Total Loss: 0.250	Total Loss: 0.250	reconstruct: 0.002	stft_sc: 0.045	stft_mag: 0.203
Iteration 71965:	Reduced Total Loss: 0.332	Total Loss: 0.332	reconstruct: 0.003	stft_sc: 0.048	stft_mag: 0.281
Iteration 71985:	Reduced Total Loss: 0.268	Total Loss: 0.268	reconstruct: 0.003	stft_sc: 0.054	stft_mag: 0.212
Iteration 72005:	Reduced Total Loss: 0.302	Total Loss: 0.302	reconstruct: 0.005	stft_sc: 0.056	stft_mag: 0.241
Iteration 72025:	Reduced Total Loss: 0.372	Total Loss: 0.372	reconstruct: 0.004	stft_sc: 0.083	stft_mag: 0.285
Iteration 72045:	Reduced Total Loss: 0.325	Total Loss: 0.325	reconstruct: 0.004	stft_sc: 0.049	stft_mag: 0.272
Iteration 72065:	Reduced Total Loss: 0.311	Total Loss: 0.311	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.258
Iteration 72085:	Reduced Total Loss: 0.315	Total Loss: 0.315	reconstruct: 0.004	stft_sc: 0.060	stft_mag: 0.250
Iteration 72096:	Reduced Total Loss: 0.239	Total Loss: 0.239	reconstruct: 0.003	stft_sc: 0.034	stft_mag: 0.201
Iteration 72116:	Reduced Total Loss: 0.233	Total Loss: 0.233	reconstruct: 0.003	stft_sc: 0.048	stft_mag: 0.183
Iteration 72136:	Reduced Total Loss: 0.411	Total Loss: 0.411	reconstruct: 0.005	stft_sc: 0.113	stft_mag: 0.292
Iteration 72156:	Reduced Total Loss: 0.396	Total Loss: 0.396	reconstruct: 0.005	stft_sc: 0.088	stft_mag: 0.304
Iteration 72176:	Reduced Total Loss: 0.344	Total Loss: 0.344	reconstruct: 0.005	stft_sc: 0.055	stft_mag: 0.285
Iteration 72196:	Reduced Total Loss: 0.333	Total Loss: 0.333	reconstruct: 0.004	stft_sc: 0.058	stft_mag: 0.271
Iteration 72216:	Reduced Total Loss: 0.344	Total Loss: 0.344	reconstruct: 0.004	stft_sc: 0.047	stft_mag: 0.292
Iteration 72236:	Reduced Total Loss: 0.450	Total Loss: 0.450	reconstruct: 0.007	stft_sc: 0.090	stft_mag: 0.354
Iteration 72256:	Reduced Total Loss: 0.402	Total Loss: 0.402	reconstruct: 0.005	stft_sc: 0.083	stft_mag: 0.314
Iteration 72276:	Reduced Total Loss: 0.335	Total Loss: 0.335	reconstruct: 0.003	stft_sc: 0.057	stft_mag: 0.275
Iteration 72296:	Reduced Total Loss: 0.367	Total Loss: 0.367	reconstruct: 0.005	stft_sc: 0.087	stft_mag: 0.275
Iteration 72316:	Reduced Total Loss: 0.389	Total Loss: 0.389	reconstruct: 0.005	stft_sc: 0.085	stft_mag: 0.299
Iteration 72336:	Reduced Total Loss: 0.348	Total Loss: 0.348	reconstruct: 0.004	stft_sc: 0.071	stft_mag: 0.274
Iteration 72356:	Reduced Total Loss: 0.271	Total Loss: 0.271	reconstruct: 0.003	stft_sc: 0.038	stft_mag: 0.231
Iteration 72376:	Reduced Total Loss: 0.251	Total Loss: 0.251	reconstruct: 0.003	stft_sc: 0.043	stft_mag: 0.205
Iteration 72396:	Reduced Total Loss: 0.357	Total Loss: 0.357	reconstruct: 0.005	stft_sc: 0.081	stft_mag: 0.272
Iteration 72416:	Reduced Total Loss: 0.322	Total Loss: 0.322	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.267
Iteration 72436:	Reduced Total Loss: 0.283	Total Loss: 0.283	reconstruct: 0.004	stft_sc: 0.041	stft_mag: 0.239
Iteration 72456:	Reduced Total Loss: 0.375	Total Loss: 0.375	reconstruct: 0.006	stft_sc: 0.053	stft_mag: 0.317
Iteration 72476:	Reduced Total Loss: 0.308	Total Loss: 0.308	reconstruct: 0.003	stft_sc: 0.056	stft_mag: 0.249
Iteration 72496:	Reduced Total Loss: 0.322	Total Loss: 0.322	reconstruct: 0.005	stft_sc: 0.082	stft_mag: 0.235
Iteration 72516:	Reduced Total Loss: 0.367	Total Loss: 0.367	reconstruct: 0.005	stft_sc: 0.069	stft_mag: 0.293
Iteration 72536:	Reduced Total Loss: 0.522	Total Loss: 0.522	reconstruct: 0.008	stft_sc: 0.119	stft_mag: 0.395
Iteration 72556:	Reduced Total Loss: 0.349	Total Loss: 0.349	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.295
Iteration 72576:	Reduced Total Loss: 0.298	Total Loss: 0.298	reconstruct: 0.002	stft_sc: 0.052	stft_mag: 0.244
Iteration 72596:	Reduced Total Loss: 0.347	Total Loss: 0.347	reconstruct: 0.007	stft_sc: 0.094	stft_mag: 0.246
Iteration 72616:	Reduced Total Loss: 0.278	Total Loss: 0.278	reconstruct: 0.004	stft_sc: 0.046	stft_mag: 0.227
Iteration 72636:	Reduced Total Loss: 0.318	Total Loss: 0.318	reconstruct: 0.005	stft_sc: 0.066	stft_mag: 0.247
Iteration 72656:	Reduced Total Loss: 0.289	Total Loss: 0.289	reconstruct: 0.002	stft_sc: 0.028	stft_mag: 0.259
Iteration 72676:	Reduced Total Loss: 0.304	Total Loss: 0.304	reconstruct: 0.003	stft_sc: 0.084	stft_mag: 0.218
Iteration 72696:	Reduced Total Loss: 0.352	Total Loss: 0.352	reconstruct: 0.006	stft_sc: 0.079	stft_mag: 0.267
Iteration 72716:	Reduced Total Loss: 0.401	Total Loss: 0.401	reconstruct: 0.006	stft_sc: 0.113	stft_mag: 0.282
Iteration 72736:	Reduced Total Loss: 0.367	Total Loss: 0.367	reconstruct: 0.006	stft_sc: 0.064	stft_mag: 0.298
Iteration 72756:	Reduced Total Loss: 0.275	Total Loss: 0.275	reconstruct: 0.003	stft_sc: 0.034	stft_mag: 0.237
Iteration 72776:	Reduced Total Loss: 0.337	Total Loss: 0.337	reconstruct: 0.003	stft_sc: 0.068	stft_mag: 0.266
Iteration 72796:	Reduced Total Loss: 0.393	Total Loss: 0.393	reconstruct: 0.005	stft_sc: 0.090	stft_mag: 0.298
Iteration 72816:	Reduced Total Loss: 0.372	Total Loss: 0.372	reconstruct: 0.003	stft_sc: 0.072	stft_mag: 0.297
Iteration 72836:	Reduced Total Loss: 0.413	Total Loss: 0.413	reconstruct: 0.006	stft_sc: 0.098	stft_mag: 0.310
Iteration 72847:	Reduced Total Loss: 0.267	Total Loss: 0.267	reconstruct: 0.002	stft_sc: 0.042	stft_mag: 0.223
Iteration 72867:	Reduced Total Loss: 0.331	Total Loss: 0.331	reconstruct: 0.004	stft_sc: 0.077	stft_mag: 0.250
Iteration 72887:	Reduced Total Loss: 0.338	Total Loss: 0.338	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.269
Iteration 72907:	Reduced Total Loss: 0.354	Total Loss: 0.354	reconstruct: 0.003	stft_sc: 0.067	stft_mag: 0.284
Iteration 72927:	Reduced Total Loss: 0.271	Total Loss: 0.271	reconstruct: 0.003	stft_sc: 0.054	stft_mag: 0.214
